,id_x,province_id,province_url,date,url,title,video_url,id_y,duration,bit_rate,label,core_peri 
0,3355,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"January 21, 2015",http://jihadology.net/2015/01/21/new-video-message-from-the-islamic-state-lion-of-the-battleground-wilayat-sina-sinai/,New video message from The Islamic State: “Lion of the Battleground – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/oPHMGpcR?hd=0&autoPlay=0&permalink=0&loop=0,1587.0,339.62699999999995,1363280.0,Sina-Sinai,peripheral
1,3354,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"January 26, 2015",http://jihadology.net/2015/01/26/new-video-message-from-the-islamic-state-we-swear-we-will-revenge-wilayat-sina-sinai/,New video message from The Islamic State: “We Swear We Will Revenge – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/RlVVqRdw?hd=0&autoPlay=0&permalink=0&loop=0,1573.0,333.584,1317125.0,Sina-Sinai,peripheral
2,3351,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"February 9, 2015",http://jihadology.net/2015/02/09/new-video-message-from-the-islamic-state-documenting-the-crimes-of-the-alliance-of-the-jews-and-army-of-apostasy-against-our-people-in-the-sinai-4-wilayat-sina-sinai/,New video message from The Islamic State: “Documenting the Crimes of the Alliance of the Jews and Army of Apostasy Against Our People in the Sinai #4 – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/rkMkNDlw?hd=0&autoPlay=0&permalink=0&loop=0,1529.0,834.6030000000001,1417291.0,Sina-Sinai,peripheral
3,3349,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"March 13, 2015",http://jihadology.net/2015/03/13/new-video-message-from-the-islamic-state-messages-from-the-land-of-sinai/,New video message from The Islamic State: “Messages from the Land of Sinai”,https://videopress.com/embed/vDj88EWh?hd=0&autoPlay=0&permalink=0&loop=0,1431.0,752.878,1382619.0,Sina-Sinai,peripheral
4,3346,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"April 10, 2015",http://jihadology.net/2015/04/10/new-video-message-from-the-islamic-state-a-message-wilayat-sina-sinai/,New video message from The Islamic State: “A Message – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/ocCnoo2H?hd=0&autoPlay=0&permalink=0&loop=0,1353.0,510.806,1504092.0,Sina-Sinai,peripheral
5,3343,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 12, 2015",http://jihadology.net/2015/05/12/new-video-message-from-the-islamic-state-charge-of-the-supporters-2-wilayat-sina-sinai/,New video message from The Islamic State: “Charge of the Supporters #2 – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/ojKjXgXO?hd=0&autoPlay=0&permalink=0&loop=0,1266.0,1200.107,1428098.0,Sina-Sinai,peripheral
6,3342,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 18, 2015",http://jihadology.net/2015/05/18/new-video-message-from-the-islamic-state-bayas-of-the-defiant-from-the-land-of-monologues-of-suffering-wilayat-sina-sinai/,New video message from The Islamic State: “Bay’as of the Defiant From the Land of Monologues of Suffering – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/j0f2aFEI?hd=0&autoPlay=0&permalink=0&loop=0,1246.0,533.742,1358936.0,Sina-Sinai,peripheral
7,3339,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"June 8, 2015",http://jihadology.net/2015/06/08/new-video-message-from-the-islamic-state-war-of-the-minds-wilayat-sina-sinai/,New video message from The Islamic State: “War of the Minds – Wilāyat Sīnā’ (Sinai)”,https://videopress.com/embed/pYnUTnZf?hd=0&autoPlay=0&permalink=0&loop=0,1169.0,900.0319999999999,1445887.0,Sina-Sinai,peripheral
8,3338,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"June 16, 2015",http://jihadology.net/2015/06/16/new-video-message-from-the-islamic-state-the-nectar-of-life-wilayat-sayna/,New video message from The Islamic State: “The Nectar of Life – Wilāyat Saynā'”,https://videopress.com/embed/RNixhZK3?hd=0&autoPlay=0&permalink=0&loop=0,1140.0,563.146,1334574.0,Sina-Sinai,peripheral
9,3337,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"June 18, 2015",http://jihadology.net/2015/06/18/new-video-message-from-the-islamic-state-glad-tidings-of-the-mujahidin-on-the-anniversary-of-the-caliphate-announcement-wilayat-sayna-sinai/,New video message from The Islamic State: “Glad Tidings of the Mujahidin on the Anniversary of the Caliphate Announcement – Wilāyat Saynā’ (Sinai)”,https://videopress.com/embed/r35xLXJ2?hd=0&autoPlay=0&permalink=0&loop=0,1132.0,630.635,1392467.0,Sina-Sinai,peripheral
10,3335,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"June 28, 2015",http://jihadology.net/2015/06/28/new-video-message-from-the-islamic-state-liquidation-of-the-judges-wilayat-sayna/,New video message from The Islamic State: “Liquidation of the Judges – Wilāyat Saynā'”,https://videopress.com/embed/ntmFAPSa?hd=0&autoPlay=0&permalink=0&loop=0,1101.0,193.986,1451562.0,Sina-Sinai,peripheral
11,3332,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"August 5, 2015",http://jihadology.net/2015/08/05/new-video-message-from-the-islamic-state-message-to-the-egyptian-government-wilayat-sayna/,New video message from The Islamic State: “Message to the Egyptian Government – Wilāyat Saynā'”,https://videopress.com/embed/2a1TNVkI?hd=0&autoPlay=0&permalink=0&loop=0,974.0,75.542,1362650.0,Sina-Sinai,peripheral
12,3330,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"September 1, 2015",http://jihadology.net/2015/09/01/new-video-message-from-the-islamic-state-harvest-of-the-soldiers-wilayat-sayna/,New video message from The Islamic State: “Harvest of the Soldiers – Wilāyat Saynā'”,https://videopress.com/embed/VQfLWWMJ?hd=0&autoPlay=0&permalink=0&loop=0,910.0,2226.258,1395623.0,Sina-Sinai,peripheral
13,3329,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"September 16, 2015",http://jihadology.net/2015/09/16/new-video-message-from-the-islamic-state-deterrence-of-the-monotheists-for-the-apostate-campaign-wilayat-sayna/,New video message from The Islamic State: “Deterrence of the Monotheists For the Apostate Campaign – Wilāyat Saynā'”,https://videopress.com/embed/LWz76HfE?hd=0&autoPlay=0&permalink=0&loop=0,863.0,759.0189999999999,1397652.0,Sina-Sinai,peripheral
14,3326,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"October 1, 2015",http://jihadology.net/2015/10/01/new-video-message-from-the-islamic-state-from-sinai-to-somalia-wilayat-sayna/,New video message from The Islamic State: “From Sinai to Somalia – Wilāyat Saynā'”,https://videopress.com/embed/fLGhyFp2?hd=0&autoPlay=0&permalink=0&loop=0,807.0,580.08,1422872.0,Sina-Sinai,peripheral
15,3325,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"October 12, 2015",http://jihadology.net/2015/10/12/new-video-message-from-the-islamic-state-piety-in-the-times-of-calamity-wilayat-sayna/,New video message from The Islamic State: “Piety in the Times of Calamity – Wilāyat Saynā'”,https://videopress.com/embed/lROR2ZY8?hd=0&autoPlay=0&permalink=0&loop=0,780.0,390.724,1389073.0,Sina-Sinai,peripheral
16,3322,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"November 1, 2015",http://jihadology.net/2015/11/01/new-video-message-from-the-islamic-state-from-the-sinai-to-bayt-al-maqdis-wilayat-sayna/,New video message from The Islamic State: “From the Sinai to Bayt al-Maqdis – Wilāyat Saynā'”,https://videopress.com/embed/eJRQ72ay?hd=0&autoPlay=0&permalink=0&loop=0,727.0,721.68,1405871.0,Sina-Sinai,peripheral
17,3320,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"November 10, 2015",http://jihadology.net/2015/11/10/new-video-message-from-the-islamic-state-then-they-are-defeated-wilayat-sayna/,New video message from The Islamic State: “Then They Are Defeated – Wilāyat Saynā'”,https://videopress.com/embed/QDrhR9BI?hd=0&autoPlay=0&permalink=0&loop=0,699.0,883.425,1374159.0,Sina-Sinai,peripheral
18,3319,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"November 12, 2015",http://jihadology.net/2015/11/12/new-release-from-the-islamic-state-the-yearly-harvest-of-military-operations-for-the-year-1436-h/,New release from The Islamic State: “The Yearly Harvest of Military Operations for the Year 1436 H”,https://videopress.com/embed/J65VQDq0?hd=0&autoPlay=0&permalink=0&loop=0,693.0,181.18400000000003,225806.0,Sina-Sinai,peripheral
19,3318,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"November 19, 2015",http://jihadology.net/2015/11/19/new-release-from-the-islamic-state-harvest-of-the-military-operations-for-the-month-of-october-november-2015-wilayat-sayna/,New release from The Islamic State: “Harvest of the Military Operations for the Month of October-November 2015 – Wilāyat Saynā’”,https://videopress.com/embed/G2XPRtPT?hd=0&autoPlay=0&permalink=0&loop=0,673.0,121.046,284009.0,Sina-Sinai,peripheral
20,3317,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"December 18, 2015",http://jihadology.net/2015/12/18/new-video-message-from-the-islamic-state-message-to-our-people-in-bilad-al-%e1%b8%a5aramayn-wilayat-sayna/,New video message from The Islamic State: “Message to Our People in Bilād al-Ḥaramayn – Wilāyat Saynā'”,https://videopress.com/embed/DyNfADSB?hd=0&autoPlay=0&permalink=0&loop=0,600.0,547.464,1381404.0,Sina-Sinai,peripheral
21,3316,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"December 19, 2015",http://jihadology.net/2015/12/19/new-release-from-the-islamic-state-harvest-of-the-military-operations-for-the-month-of-november-december-2015-wilayat-sayna/,New release from The Islamic State: “Harvest of the Military Operations for the Month of November-December 2015 – Wilāyat Saynā’”,https://videopress.com/embed/NQr42sHs?hd=0&autoPlay=0&permalink=0&loop=0,596.0,104.27799999999999,209327.0,Sina-Sinai,peripheral
22,3314,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"January 15, 2016",http://jihadology.net/2016/01/15/new-release-from-the-islamic-state-harvest-of-the-military-operations-for-the-month-of-december-2015-january-2016-wilayat-sayna/,New release from The Islamic State: “Harvest of the Military Operations for the Month of December 2015-January 2016 – Wilāyat Saynā’”,https://videopress.com/embed/h9DDXmjU?hd=0&autoPlay=0&permalink=0&loop=0,560.0,91.52,221855.0,Sina-Sinai,peripheral
23,3313,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"January 19, 2016",http://jihadology.net/2016/01/19/new-video-message-from-the-islamic-state-from-the-sinai-of-al-sham-to-our-people-in-the-islamic-maghrib-wilayat-sayna/,New video message from The Islamic State: “From the Sinai of al-Shām to Our People in the Islamic Maghrib – Wilāyat Saynā'”,https://videopress.com/embed/G6UEtkMQ?hd=0&autoPlay=0&permalink=0&loop=0,548.0,644.5,1394787.0,Sina-Sinai,peripheral
24,3312,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"January 23, 2016",http://jihadology.net/2016/01/23/new-video-message-from-the-islamic-state-messages-from-the-land-of-sinai-2-wilayat-sayna/,New video message from The Islamic State: “Messages from the Land of Sinai #2 – Wilāyat Saynā'”,https://videopress.com/embed/aBGmJ8d8?hd=0&autoPlay=0&permalink=0&loop=0,536.0,965.198,1464413.0,Sina-Sinai,peripheral
25,3311,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"February 12, 2016",http://jihadology.net/2016/02/12/new-release-from-the-islamic-state-harvest-of-the-military-operations-for-the-month-of-january-february-2016-wilayat-sayna/,New release from The Islamic State: “Harvest of the Military Operations for the Month of January-February 2016 – Wilāyat Saynā’”,https://videopress.com/embed/R7jFQHYC?hd=0&autoPlay=0&permalink=0&loop=0,503.0,150.251,195792.0,Sina-Sinai,peripheral
26,3310,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"March 10, 2016",http://jihadology.net/2016/03/10/new-video-message-from-the-islamic-state-the-nectar-of-life-2-wilayat-sayna/,New video message from The Islamic State: “The Nectar of Life #2 – Wilāyat Saynā’”,https://videopress.com/embed/hRsupOgi?hd=0&autoPlay=0&permalink=0&loop=0,463.0,442.69300000000004,1357890.0,Sina-Sinai,peripheral
27,3309,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"March 19, 2016",http://jihadology.net/2016/03/19/new-release-from-the-islamic-state-harvest-of-the-military-operations-for-the-month-of-february-march-2016-wilayat-sayna/,New release from The Islamic State: “Harvest of the Military Operations for the Month of February-March 2016 – Wilāyat Saynā’”,https://videopress.com/embed/856uY5m7?hd=0&autoPlay=0&permalink=0&loop=0,452.0,126.016,267403.0,Sina-Sinai,peripheral
28,3308,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"March 31, 2016",http://jihadology.net/2016/03/31/new-video-message-from-the-islamic-state-preparation-of-the-defiant-to-defeat-the-tyrant-wilayat-sayna/,New video message from The Islamic State: “Preparation of the Defiant to Defeat the Tyrant – Wilāyat Saynā'”,https://videopress.com/embed/SvnJDZ0G?hd=0&autoPlay=0&permalink=0&loop=0,432.0,1096.896,1385342.0,Sina-Sinai,peripheral
29,3307,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-messages-of-firmness-to-the-land-of-monologues-of-suffering-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Messages of Firmness to the Land of Monologues of Suffering – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/cM2WHPQo?hd=0&autoPlay=0&permalink=0&loop=0,379.0,976.0,1411830.0,Sina-Sinai,peripheral
30,3306,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-and-you-will-be-superior-wilayat-al-furat/,New video message from The Islamic State: “And You Will Be Superior – Wilāyat al-Furāt”,https://videopress.com/embed/Tqv9L8ty?hd=0&autoPlay=0&permalink=0&loop=0,378.0,640.235,1415251.0,Sina-Sinai,peripheral
31,3305,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-with-patience-and-certainty-you-will-be-victorious-wilayat-al-anbar/,New video message from The Islamic State: “With Patience and Certainty You Will Be Victorious – Wilāyat al-Ānbār”,https://videopress.com/embed/DGKBNRwq?hd=0&autoPlay=0&permalink=0&loop=0,377.0,1006.934,1415797.0,Sina-Sinai,peripheral
32,3304,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-patience-sinai-victory-is-coming-wilayat-ninawa/,"New video message from The Islamic State: “Patience Sinai, Victory Is Coming – Wilāyat Nīnawā”",https://videopress.com/embed/2tFEXbx3?hd=0&autoPlay=0&permalink=0&loop=0,376.0,555.52,1374818.0,Sina-Sinai,peripheral
33,3303,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-sinai-of-glory-and-steadfastness-wilayat-dijlah/,New video message from The Islamic State: “Sinai of Glory and Steadfastness – Wilāyat Dijlah”,https://videopress.com/embed/2tGDsspJ?hd=0&autoPlay=0&permalink=0&loop=0,375.0,447.63800000000003,1393273.0,Sina-Sinai,peripheral
34,3302,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 5, 2016",http://jihadology.net/2016/05/05/new-video-message-from-the-islamic-state-sinai-of-pride-and-defiance-wilayat-al-jazirah/,New video message from The Islamic State: “Sinai of Pride and Defiance – Wilāyat al-Jazīrah”,https://videopress.com/embed/uWUxRlmz?hd=0&autoPlay=0&permalink=0&loop=0,374.0,1012.438,1422051.0,Sina-Sinai,peripheral
35,3301,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-from-aleppo-to-the-sinai-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “From Aleppo to the Sinai – Wilāyat Ḥalab”,https://videopress.com/embed/blHWiRBw?hd=0&autoPlay=0&permalink=0&loop=0,373.0,709.275,653196.0,Sina-Sinai,peripheral
36,3300,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-indeed-with-hardship-will-be-ease-wilayat-al-fallujah/,"New video message from The Islamic State: “Indeed, With Hardship [Will Be] Ease – Wilāyat al-Fallūjah”",https://videopress.com/embed/sD9cjkyM?hd=0&autoPlay=0&permalink=0&loop=0,372.0,924.5239999999999,573606.0,Sina-Sinai,peripheral
37,3299,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-sinai-the-gateway-to-jerusalem-wilayat-%e1%b8%a5im%e1%b9%a3/,New video message from The Islamic State: “Sinai: The Gateway to Jerusalem – Wilāyat Ḥimṣ”,https://videopress.com/embed/3SwuKHIi?hd=0&autoPlay=0&permalink=0&loop=0,371.0,846.946,595936.0,Sina-Sinai,peripheral
38,3298,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-and-returned-the-descendants-of-the-companions-wilayat-karkuk/,New video message from The Islamic State: “And Returned the Descendants of the Companions – Wilāyat Karkūk”,https://videopress.com/embed/W88IIdvQ?hd=0&autoPlay=0&permalink=0&loop=0,370.0,504.85400000000004,1388022.0,Sina-Sinai,peripheral
39,3297,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-sinai-land-of-epic-battles-and-redemption-wilayat-dimashq/,New video message from The Islamic State: “Sinai: Land of Epic Battles and Redemption – Wilāyat Dimashq”,https://videopress.com/embed/ub6ArkwB?hd=0&autoPlay=0&permalink=0&loop=0,369.0,344.583,834553.0,Sina-Sinai,peripheral
40,3296,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 6, 2016",http://jihadology.net/2016/05/06/new-video-message-from-the-islamic-state-message-to-our-brothers-in-the-sinai-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Message to Our Brothers in the Sinai – Wilāyat Ḥamāh”,https://videopress.com/embed/5rrsiBe1?hd=0&autoPlay=0&permalink=0&loop=0,368.0,447.958,1397038.0,Sina-Sinai,peripheral
41,3295,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 7, 2016",http://jihadology.net/2016/05/07/new-video-message-from-the-islamic-state-and-the-best-outcome-is-for-the-righteous-wilayat-%e1%b9%adarabulus/,New video message from The Islamic State: “And the [Best] Outcome Is For the Righteous – Wilāyat Ṭarābulus”,https://videopress.com/embed/qnBAK6Ov?hd=0&autoPlay=0&permalink=0&loop=0,367.0,401.77099999999996,1405070.0,Sina-Sinai,peripheral
42,3294,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"May 7, 2016",http://jihadology.net/2016/05/07/new-video-message-from-the-islamic-state-a-glimmer-of-hope-for-the-sword-wilayat-al-khayr/,New video message from The Islamic State: “A Glimmer of Hope For the Sword – Wilāyat al-Khayr”,https://videopress.com/embed/k0C2Rax6?hd=0&autoPlay=0&permalink=0&loop=0,366.0,802.816,1400835.0,Sina-Sinai,peripheral
43,3293,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"August 1, 2016",http://jihadology.net/2016/08/01/new-video-message-from-the-islamic-state-flames-of-the-desert-wilayat-sayna/,New video message from The Islamic State: “Flames of the Desert – Wilāyat Saynā'”,https://videopress.com/embed/zvxHHpvz?hd=0&autoPlay=0&permalink=0&loop=0,210.0,2127.83,1393495.0,Sina-Sinai,peripheral
44,3292,39,http://jihadology.net/category/the-islamic-state/wilayat-sina-sinai/,"December 12, 2016",http://jihadology.net/2016/12/12/new-video-message-from-the-islamic-state-incision-of-the-necks-wilayat-sayna/,New video message from The Islamic State: “Incision of the Necks – Wilāyat Saynā'”,https://videopress.com/embed/1JFXT89x?hd=0&autoPlay=0&permalink=0&loop=0,41.0,1013.248,563595.0,Sina-Sinai,peripheral
45,3291,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"January 15, 2015",http://jihadology.net/2015/01/15/new-video-message-from-the-islamic-state-storming-the-barracks-of-the-safavid-army-and-a-martyrdom-operation-wilayat-shamal-baghdad/,New video message from The Islamic State: “Storming the Barracks of the Safavid Army and a Martyrdom Operation – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/b1j8TVpT?hd=0&autoPlay=0&permalink=0&loop=0,,,,Shamal-Baghdad,core
46,3290,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"February 11, 2015",http://jihadology.net/2015/02/11/new-video-message-from-the-islamic-state-extermination-of-a-convoy-for-the-army-and-safavid-militias-in-al-%e1%b8%8dabi%e1%b9%adiyyah-area-wilayat-shamal-baghdad/,New video message from The Islamic State: “Extermination of a Convoy for the Army and Safavid Militias in al-Ḍābiṭīyyah Area – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/FRq3zFDN?hd=0&autoPlay=0&permalink=0&loop=0,1519.0,461.56800000000004,1355761.0,Shamal-Baghdad,core
47,3289,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"February 20, 2015",http://jihadology.net/2015/02/20/new-video-message-from-the-islamic-state-cleansing-the-samara-barrage-wilayat-shamal-baghdad/,New video message from The Islamic State: “Cleansing the Sāmarā’ Barrage – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/UaWY1DjH?hd=0&autoPlay=0&permalink=0&loop=0,1492.0,428.608,1329790.0,Shamal-Baghdad,core
48,3288,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"March 2, 2015",http://jihadology.net/2015/03/02/new-video-message-from-the-islamic-state-trapping-and-bombing-towers-of-the-safavid-army-in-al-samarra-wilayat-shamal-baghdad/,New video message from The Islamic State: “Trapping and Bombing Towers of the Safavid Army in al-Sāmarrā’ – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/G8XK3Zqv?hd=0&autoPlay=0&permalink=0&loop=0,1467.0,181.611,1238978.0,Shamal-Baghdad,core
49,3287,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"March 6, 2015",http://jihadology.net/2015/03/06/new-video-message-from-the-islamic-state-knights-of-paradise-1-wilayat-shamal-baghdad/,New video message from The Islamic State: “Knights of Paradise #1 – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/WEpnKDBC?hd=0&autoPlay=0&permalink=0&loop=0,1459.0,183.25400000000002,1369543.0,Shamal-Baghdad,core
50,3286,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"April 9, 2015",http://jihadology.net/2015/04/09/new-video-message-from-the-islamic-state-liquidation-of-a-criminal-safavid-wilayat-shamal-baghdad/,New video message from The Islamic State: “Liquidation of a Criminal Safavid – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/0AH1wxAl?hd=0&autoPlay=0&permalink=0&loop=0,1359.0,183.296,1499965.0,Shamal-Baghdad,core
51,3285,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"April 13, 2015",http://jihadology.net/2015/04/13/new-video-message-from-the-islamic-state-storming-a-military-base-of-the-safavid-army-wilayat-shamal-baghdad/,New video message from The Islamic State: “Storming a Military Base of the Safavid Army – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/U9be6HwK?hd=0&autoPlay=0&permalink=0&loop=0,1347.0,467.691,1403689.0,Shamal-Baghdad,core
52,3283,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"May 4, 2015",http://jihadology.net/2015/05/04/new-video-message-from-the-islamic-state-storming-brigade-26-headquarters-of-the-safavid-army-wilayat-shamal-baghdad/,New video message from The Islamic State: “Storming Brigade 26 Headquarters of the Safavid Army – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/EL7UOCGc?hd=0&autoPlay=0&permalink=0&loop=0,1287.0,593.771,1407271.0,Shamal-Baghdad,core
53,3282,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"May 18, 2015",http://jihadology.net/2015/05/18/new-video-message-from-the-islamic-state-the-most-effective-explosions-in-shamal-baghdad/,New video message from The Islamic State: “The Most Effective Explosions in Shamāl Baghdād”,https://videopress.com/embed/zaXGQYNA?hd=0&autoPlay=0&permalink=0&loop=0,1244.0,165.675,1437301.0,Shamal-Baghdad,core
54,3281,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"May 31, 2015",http://jihadology.net/2015/05/31/new-video-message-from-the-islamic-state-storming-the-fourth-regiment-of-the-safavid-army-in-al-nibai-wilayat-shamal-baghdad/,New video message from The Islamic State: “Storming the Fourth Regiment of the Safavid Army in al-Nibā’ī – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/Qqmtt8A3?hd=0&autoPlay=0&permalink=0&loop=0,1201.0,488.76800000000003,1385153.0,Shamal-Baghdad,core
55,3280,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"June 5, 2015",http://jihadology.net/2015/06/05/new-video-message-from-the-islamic-state-capture-and-slaughter-of-a-safavid-soldier-wilayat-shamal-baghdad/,New video message from The Islamic State: “Capture and Slaughter of a Safavid Soldier – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/qetVpZoZ?hd=0&autoPlay=0&permalink=0&loop=0,1176.0,353.792,1469629.0,Shamal-Baghdad,core
56,3279,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"September 19, 2015",http://jihadology.net/2015/09/19/new-video-message-from-the-islamic-state-revenge-of-the-monotheists-from-the-treacherous-gangs-wilayat-shamal-baghdad/,New video message from The Islamic State: “Revenge of the Monotheists From the Treacherous Gangs – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/I0YlvnwX?hd=0&autoPlay=0&permalink=0&loop=0,845.0,355.45,1454785.0,Shamal-Baghdad,core
57,3278,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"October 10, 2015",http://jihadology.net/2015/10/10/new-video-message-from-the-islamic-state-snipers-of-the-monotheists-for-the-rejectionist-safavids-wilayat-shamal-baghdad/,New video message from The Islamic State: “Snipers of the Monotheists for the Rejectionist Safavids – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/MlBLTTk2?hd=0&autoPlay=0&permalink=0&loop=0,785.0,322.57,844818.0,Shamal-Baghdad,core
58,3277,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"November 4, 2015",http://jihadology.net/2015/11/04/new-video-message-from-the-islamic-state-defeat-of-the-infidels-upon-the-barrage-of-al-tharthar-wilayat-shamal-baghdad/,New video message from The Islamic State: “Defeat of the Infidels Upon the Barrage of al-Tharthār – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/sQh66yiF?hd=0&autoPlay=0&permalink=0&loop=0,717.0,586.987,1364847.0,Shamal-Baghdad,core
59,3276,38,http://jihadology.net/category/the-islamic-state/wilayat-shamal-baghdad/,"November 15, 2015",http://jihadology.net/2015/11/15/new-video-message-from-the-islamic-state-the-raid-of-abu-zayyad-al-zaydi-wilayat-shamal-baghdad/,New video message from The Islamic State: “The Raid of Abū Zayyād al-Zaydī – Wilāyat Shamāl Baghdād”,https://videopress.com/embed/Z4LqqSio?hd=0&autoPlay=0&permalink=0&loop=0,687.0,906.6239999999999,1420268.0,Shamal-Baghdad,core
